onset	duration	stim_type	trial_type
326.535	0.0	21	n/a
514.745	0.0	24	rating
674.5183333333333	0.0	24	rating
727.8183333333334	0.0	22	n/a
835.0766666666667	0.0	25	ima
935.8683333333332	0.0	23	fade
942.265	0.0	24	rating
1025.258333333333	0.0	25	ima
1100.283333333333	0.0	23	fade
1114.203333333333	0.0	24	rating
1195.398333333333	0.0	25	ima
1268.713333333333	0.0	23	fade
1278.4	0.0	24	rating
1471.528333333333	0.0	26	vid
1583.023333333333	0.0	24	rating
1644.33	0.0	26	vid
1760.16	0.0	24	rating
1800.365	0.0	26	vid
1901.006666666667	0.0	24	rating
2036.381666666667	0.0	26	vid
2283.513333333333	0.0	24	rating
2319.708333333333	0.0	26	vid
2429.223333333333	0.0	24	rating
2471.843333333333	0.0	26	vid
2545.891666666667	0.0	24	rating
2774.586666666667	0.0	25	ima
2832.13	0.0	23	fade
2851.023333333334	0.0	24	rating
2930.211666666667	0.0	25	ima
3019.28	0.0	23	fade
3040.216666666667	0.0	24	rating
3121.35	0.0	25	ima
3177.071666666667	0.0	23	fade
3198.891666666667	0.0	24	rating
3470.666666666667	0.0	25	ima
3524.893333333333	0.0	23	fade
3544.003333333334	0.0	24	rating
3616.51	0.0	25	ima
3673.581666666666	0.0	23	fade
3693.58	0.0	24	rating
3770.295	0.0	25	ima
3836.14	0.0	23	fade
3860.165	0.0	24	rating
4031.503333333334	0.0	26	vid
4153.258333333333	0.0	24	rating
4184.98	0.0	26	vid
4252.143333333333	0.0	24	rating
4283.398333333334	0.0	26	vid
4400.086666666667	0.0	24	rating
4613.478333333333	0.0	25	ima
4637.015	0.0	23	fade
4659.835	0.0	24	rating
4930.101666666666	0.0	25	ima
4951.461666666667	0.0	23	fade
4975.451666666667	0.0	24	rating
305.6216666666667	0.0	25	ima
333.9566666666666	0.0	23	fade
355.9833333333333	0.0	24	rating
518.8183333333334	0.0	26	vid
625.2733333333333	0.0	24	rating
656.0416666666666	0.0	26	vid
760.6883333333334	0.0	24	rating
795.0133333333333	0.0	26	vid
907.065	0.0	24	rating
940.1016666666668	0.0	26	vid
1023.955	0.0	24	rating
1057.591666666667	0.0	26	vid
1130.555	0.0	24	rating
1163.255	0.0	26	vid
1254.708333333333	0.0	24	rating
1464.526666666667	0.0	25	ima
1536.141666666667	0.0	23	fade
1556.998333333333	0.0	24	rating
1632.061666666667	0.0	25	ima
1679.821666666667	0.0	23	fade
1703.341666666667	0.0	24	rating
1779.091666666667	0.0	25	ima
1831.5	0.0	23	fade
1855.87	0.0	24	rating
2015.171666666667	0.0	26	vid
2123.238333333333	0.0	24	rating
2156.198333333333	0.0	26	vid
2222.12	0.0	24	rating
2253.15	0.0	26	vid
2311.256666666667	0.0	24	rating
2512.77	0.0	25	ima
2582.44	0.0	23	fade
2609.22	0.0	24	rating
2684.885	0.0	25	ima
2740.983333333333	0.0	23	fade
2761.153333333333	0.0	24	rating
2835.393333333333	0.0	25	ima
2881.015	0.0	23	fade
2905.431666666667	0.0	24	rating
3169.908333333333	0.0	25	ima
3209.301666666667	0.0	23	fade
3232.491666666667	0.0	24	rating
3302.07	0.0	25	ima
3346.933333333333	0.0	23	fade
3362.95	0.0	24	rating
3432.275	0.0	25	ima
3493.62	0.0	23	fade
3517.95	0.0	24	rating
3681.195	0.0	26	vid
3762.856666666667	0.0	24	rating
3789.796666666667	0.0	26	vid
3888.191666666667	0.0	24	rating
3917.353333333333	0.0	26	vid
3990.066666666667	0.0	24	rating
